Account_ID,Customer_ID,Product_Type,Disbursement_Date,Loan_Amount,Tenure_Months,Interest_Rate,EMI_Amount,Outstanding_Balance,Months_On_Book,EMIs_Due,EMIs_Paid,Current_DPD,DPD_Bucket,Customer_Age,Gender,Monthly_Income,Employment_Type,Employment_Years,City,Residence_Type,Marital_Status,Dependents,Bureau_Score,Total_Trade_Lines,Active_Accounts,Delinquent_Accounts,Credit_Utilization_Pct,Enquiries_Last_3M,Enquiries_Last_6M,Enquiries_Last_12M,Worst_DPD_Last_12M,Written_Off_Accounts,Collection_Calls,PTP_Count,PTP_Kept,Bounce_Count
LN2024000109,CUS0000109,Credit Card,2023-09-08,6300.0,12,33.74,626.0,1260.0,17,12,12,0,Current,55,Female,4000,Government,6.3,Jeddah,Rented,Married,5,719,4,3,0,30.6,1,2,5,0,0,0,0,0,0
LN2024000110,CUS0000110,Auto Loan,2024-07-05,29700.0,36,14.45,1022.0,5940.0,7,7,7,0,Current,30,Female,14145,Salaried,4.3,Riyadh,Family,Married,2,850,8,4,0,24.4,0,1,2,0,0,0,0,0,0
LN2024000111,CUS0000111,Personal Loan,2024-05-04,42000.0,18,25.72,2837.0,8400.0,9,9,9,0,Current,49,Male,19515,Salaried,5.7,Riyadh,Owned,Married,2,683,10,7,1,36.0,2,2,3,0,0,0,0,0,0
LN2024000112,CUS0000112,Auto Loan,2024-12-05,86000.0,24,14.86,4164.0,86000.0,2,2,0,141,90+ DPD,27,Female,23753,Self-Employed,6.0,Jeddah,Family,Married,0,694,8,4,0,14.8,1,2,3,0,0,8,2,2,1
LN2024000113,CUS0000113,Personal Loan,2023-09-12,36600.0,36,24.08,1437.0,10764.71,17,17,15,44,31-60 DPD,37,Male,14140,Salaried,6.1,Other,Company Provided,Married,2,570,10,6,1,61.3,0,1,4,0,0,7,2,2,1
LN2024000114,CUS0000114,Credit Card,2024-07-17,5800.0,18,26.66,394.0,1160.0,7,7,7,0,Current,29,Female,4000,Self-Employed,1.7,Dammam,Family,Single,3,689,8,5,1,57.7,0,0,0,0,0,0,0,0,0
LN2024000115,CUS0000115,Personal Loan,2024-10-07,53200.0,36,24.11,2090.0,21280.0,4,4,3,27,1-30 DPD,31,Female,12468,Business Owner,3.1,Riyadh,Owned,Married,2,652,2,1,0,72.9,2,2,2,0,0,3,2,2,0
LN2024000116,CUS0000116,Auto Loan,2024-07-31,49200.0,48,12.6,1310.0,9840.0,7,7,7,0,Current,39,Male,10007,Government,5.9,Riyadh,Family,Married,4,697,8,5,0,46.8,2,2,2,0,0,0,0,0,0
LN2024000117,CUS0000117,Auto Loan,2023-09-03,45800.0,48,15.88,1295.0,9160.0,17,17,17,0,Current,44,Female,12829,Salaried,1.2,Tabuk,Rented,Single,1,655,6,3,0,40.6,0,0,2,0,0,0,0,0,0
LN2024000118,CUS0000118,Auto Loan,2024-01-24,20000.0,36,15.69,700.0,4000.0,13,13,13,0,Current,56,Male,6440,Salaried,0.5,Jeddah,Rented,Married,2,630,5,4,0,33.8,1,2,3,0,0,0,0,0,0
LN2024000119,CUS0000119,Personal Loan,2024-10-12,18100.0,18,25.2,1218.0,7240.0,4,4,3,23,1-30 DPD,56,Male,4366,Salaried,6.7,Riyadh,Owned,Divorced,2,700,4,3,0,50.2,2,3,3,0,0,0,0,0,1
LN2024000120,CUS0000120,Gold Loan,2023-10-14,23700.0,18,15.97,1489.0,7110.0,16,16,14,34,31-60 DPD,36,Male,7186,Self-Employed,2.5,Dammam,Rented,Married,0,520,7,4,1,51.3,3,3,6,0,1,3,1,1,0
LN2024000121,CUS0000121,Credit Card,2024-01-04,6900.0,12,28.93,669.0,1380.0,13,12,12,0,Current,43,Female,4000,Salaried,0.5,Makkah,Owned,Married,1,802,6,4,0,15.5,2,3,3,0,0,0,0,0,0
LN2024000122,CUS0000122,Personal Loan,2024-08-25,28300.0,36,21.14,1068.0,5660.0,6,6,6,0,Current,41,Male,6561,Salaried,4.7,Madinah,Owned,Married,3,811,11,8,0,19.7,2,2,2,0,0,0,0,0,0
LN2024000123,CUS0000123,Personal Loan,2024-04-06,23600.0,24,23.37,1240.0,4720.0,10,10,10,0,Current,31,Male,6673,Salaried,3.5,Jeddah,Family,Divorced,3,701,7,4,1,36.4,1,1,2,0,0,0,0,0,0
LN2024000124,CUS0000124,Auto Loan,2023-10-29,42600.0,36,13.61,1448.0,8520.0,16,16,16,0,Current,30,Male,10910,Salaried,3.9,Riyadh,Rented,Married,5,611,11,7,2,57.6,1,2,2,30,0,0,0,0,0
LN2024000125,CUS0000125,Credit Card,2023-10-07,7100.0,18,33.41,507.0,1420.0,16,16,16,0,Current,42,Female,4000,Salaried,1.3,Makkah,Family,Married,2,691,5,2,0,26.1,0,0,2,0,0,0,0,0,0
LN2024000126,CUS0000126,Gold Loan,2025-01-22,21800.0,6,17.96,3826.0,4360.0,1,1,1,0,Current,37,Male,4368,Salaried,7.4,Riyadh,Owned,Married,0,819,9,7,0,24.1,0,0,3,0,0,0,0,0,0
LN2024000127,CUS0000127,Personal Loan,2024-09-09,52600.0,24,22.37,2738.0,10520.0,5,5,5,0,Current,37,Male,23615,Salaried,9.8,Riyadh,Family,Married,2,635,4,3,0,34.3,0,0,2,60,0,0,0,0,0
LN2024000128,CUS0000128,Auto Loan,2024-06-18,20000.0,36,16.65,710.0,4000.0,8,8,8,0,Current,46,Male,4250,Government,4.2,Other,Company Provided,Married,1,702,7,4,0,31.3,1,2,2,30,0,0,0,0,0
LN2024000129,CUS0000129,Credit Card,2024-01-06,7000.0,24,31.28,396.0,2261.54,13,13,11,50,31-60 DPD,41,Male,4000,Salaried,0.5,Jeddah,Rented,Married,0,683,12,6,0,19.5,1,3,5,0,0,7,1,1,0
LN2024000130,CUS0000130,Auto Loan,2024-06-03,48900.0,24,14.48,2359.0,14670.0,8,8,7,6,1-30 DPD,61,Female,15869,Salaried,13.0,Dammam,Rented,Single,1,674,6,3,0,31.0,2,3,4,30,0,1,0,0,0
LN2024000131,CUS0000131,Consumer Durable,2024-09-11,10600.0,18,14.07,657.0,2120.0,5,5,5,0,Current,51,Male,4000,Salaried,5.4,Khobar,Rented,Single,5,509,5,4,0,84.3,1,4,4,60,0,0,0,0,0
LN2024000132,CUS0000132,Personal Loan,2024-08-21,15200.0,36,24.51,600.0,9120.0,6,6,3,89,61-90 DPD,49,Female,4000,Salaried,5.6,Riyadh,Owned,Single,0,648,7,3,0,38.2,1,1,1,0,0,11,4,2,2
LN2024000133,CUS0000133,Consumer Durable,2023-12-17,5500.0,9,6.87,629.0,1100.0,14,9,9,0,Current,51,Female,4000,Salaried,1.7,Riyadh,Family,Married,2,674,9,5,0,39.2,0,0,0,0,0,0,0,0,0
LN2024000134,CUS0000134,Credit Card,2024-07-20,3000.0,24,27.36,164.0,600.0,7,7,7,0,Current,53,Male,4000,Salaried,15.3,Riyadh,Rented,Single,1,560,2,1,0,58.2,1,2,2,30,0,0,0,0,0
LN2024000135,CUS0000135,Gold Loan,2025-01-20,10600.0,6,16.09,1850.0,2120.0,1,1,1,0,Current,32,Female,4000,Self-Employed,1.0,Jeddah,Rented,Single,0,574,8,4,0,43.6,1,2,4,0,0,0,0,0,0
LN2024000136,CUS0000136,Personal Loan,2023-12-10,60800.0,24,22.34,3164.0,12160.0,14,14,14,0,Current,56,Female,14907,Business Owner,4.2,Riyadh,Owned,Married,0,591,9,7,0,55.0,0,0,0,0,0,0,0,0,0
LN2024000137,CUS0000137,Auto Loan,2024-01-27,36200.0,48,15.9,1024.0,7240.0,13,13,13,0,Current,27,Male,7848,Salaried,0.5,Dammam,Owned,Married,3,650,6,4,0,27.6,1,1,1,0,0,0,0,0,0
LN2024000138,CUS0000138,Personal Loan,2024-09-08,10000.0,48,25.48,334.0,2000.0,5,5,5,0,Current,54,Male,4000,Self-Employed,7.5,Jeddah,Family,Married,3,717,6,3,0,46.5,0,0,0,0,0,0,0,0,0
LN2024000139,CUS0000139,Auto Loan,2024-10-25,52100.0,60,15.5,1253.0,10420.0,4,4,4,0,Current,33,Female,19971,Salaried,1.2,Tabuk,Family,Single,3,693,5,2,0,31.1,2,3,5,0,0,0,0,0,0
LN2024000140,CUS0000140,Auto Loan,2023-10-12,35000.0,36,15.79,1227.0,7000.0,16,16,16,0,Current,39,Male,17113,Salaried,4.3,Dammam,Rented,Single,3,660,9,7,2,38.8,1,1,1,0,0,0,0,0,0
LN2024000141,CUS0000141,Personal Loan,2023-12-27,28900.0,36,19.82,1071.0,7431.43,14,14,13,4,1-30 DPD,56,Male,10778,Salaried,1.7,Other,Rented,Single,3,646,10,7,1,51.4,1,1,1,30,0,6,2,2,0
LN2024000142,CUS0000142,Personal Loan,2024-11-17,26800.0,24,19.06,1352.0,5360.0,3,3,3,0,Current,45,Female,5427,Government,5.4,Jeddah,Rented,Married,1,682,8,5,0,35.4,0,1,2,0,0,0,0,0,0
LN2024000143,CUS0000143,Gold Loan,2023-08-31,15000.0,12,13.36,1342.0,3000.0,18,12,12,0,Current,63,Male,4000,Salaried,7.5,Riyadh,Owned,Married,4,652,4,3,0,30.1,0,0,2,0,0,0,0,0,0
LN2024000144,CUS0000144,Auto Loan,2024-08-01,26300.0,60,16.0,640.0,5260.0,6,6,6,0,Current,49,Male,7620,Self-Employed,1.3,Madinah,Owned,Married,1,762,5,4,0,22.3,0,0,0,0,0,0,0,0,0
LN2024000145,CUS0000145,Auto Loan,2024-11-12,20000.0,24,17.88,997.0,4000.0,3,3,3,0,Current,55,Male,5982,Salaried,0.8,Riyadh,Rented,Married,1,728,5,4,0,32.4,1,3,4,0,0,0,0,0,0
LN2024000146,CUS0000146,Consumer Durable,2024-11-13,5200.0,6,14.67,904.0,1040.0,3,3,3,0,Current,42,Female,4000,Government,1.8,Makkah,Family,Married,0,740,5,3,1,50.1,0,2,3,0,0,0,0,0,0
LN2024000147,CUS0000147,Consumer Durable,2024-06-16,8500.0,9,13.45,998.0,5950.0,8,8,3,103,90+ DPD,58,Female,4000,Self-Employed,7.7,Riyadh,Rented,Single,4,650,4,2,0,58.6,1,2,3,0,0,9,1,1,2
LN2024000148,CUS0000148,Personal Loan,2024-10-22,14600.0,24,18.99,736.0,8760.0,4,4,2,50,31-60 DPD,38,Male,5387,Salaried,3.3,Jeddah,Rented,Married,1,524,9,6,0,65.9,0,0,0,30,0,1,0,0,2
LN2024000149,CUS0000149,Consumer Durable,2023-09-07,3100.0,9,3.51,350.0,620.0,17,9,9,0,Current,58,Male,4000,Government,7.1,Riyadh,Rented,Married,0,711,8,7,0,52.8,0,1,2,0,0,0,0,0,0
LN2024000150,CUS0000150,Credit Card,2024-01-19,10300.0,12,30.12,1005.0,2060.0,13,12,12,0,Current,50,Male,4000,Government,13.7,Madinah,Rented,Single,0,714,3,2,0,37.8,0,1,3,0,0,0,0,0,0
LN2024000151,CUS0000151,Personal Loan,2025-01-25,56900.0,12,19.2,5249.0,56900.0,1,1,0,23,1-30 DPD,46,Male,26708,Salaried,2.1,Jeddah,Owned,Divorced,3,754,8,5,0,22.6,1,1,3,0,0,2,0,0,0
LN2024000152,CUS0000152,Consumer Durable,2024-07-07,14000.0,12,16.98,1277.0,2800.0,7,7,7,0,Current,55,Female,4000,Business Owner,4.0,Riyadh,Owned,Divorced,2,619,9,4,1,58.8,2,3,5,30,0,0,0,0,0
LN2024000153,CUS0000153,Personal Loan,2025-01-20,13000.0,36,22.41,499.0,2600.0,1,1,1,0,Current,49,Male,5179,Government,0.5,Makkah,Family,Single,0,739,8,5,0,23.4,2,2,3,0,0,0,0,0,0
LN2024000154,CUS0000154,Personal Loan,2025-01-18,30200.0,18,24.02,2015.0,6040.0,1,1,1,0,Current,38,Female,10741,Salaried,0.8,Dammam,Owned,Married,2,821,9,7,0,19.3,0,0,0,0,0,0,0,0,0
LN2024000155,CUS0000155,Consumer Durable,2023-12-28,5500.0,12,3.17,466.0,1100.0,14,12,12,0,Current,47,Female,4000,Salaried,6.4,Jeddah,Family,Single,3,757,7,3,0,31.8,2,5,5,0,0,0,0,0,0
LN2024000156,CUS0000156,Personal Loan,2024-07-26,27500.0,24,25.77,1478.0,5500.0,7,7,7,0,Current,40,Male,6197,Government,7.1,Dammam,Rented,Single,4,627,9,6,0,42.2,1,2,2,0,0,0,0,0,0
LN2024000157,CUS0000157,Consumer Durable,2025-01-03,4700.0,12,15.76,426.0,940.0,1,1,1,0,Current,40,Female,4000,Salaried,2.0,Madinah,Rented,Married,4,768,9,7,1,36.7,1,2,3,30,0,0,0,0,0
LN2024000158,CUS0000158,Credit Card,2023-11-25,6300.0,18,30.09,439.0,1260.0,15,15,15,0,Current,50,Male,4000,Self-Employed,9.3,Makkah,Company Provided,Married,4,626,7,4,0,46.1,0,1,2,0,0,0,0,0,0
LN2024000159,CUS0000159,Consumer Durable,2024-08-21,9900.0,18,13.73,612.0,1980.0,6,6,6,0,Current,42,Female,4000,Salaried,7.4,Dammam,Owned,Single,4,689,8,5,0,38.4,1,2,2,0,0,0,0,0,0
LN2024000160,CUS0000160,Auto Loan,2024-03-27,25100.0,36,14.03,858.0,5020.0,11,11,11,0,Current,45,Male,8156,Salaried,1.7,Dammam,Owned,Divorced,0,692,5,3,0,36.0,0,0,1,0,0,0,0,0,0
LN2024000161,CUS0000161,Auto Loan,2024-07-23,41100.0,60,12.38,922.0,8220.0,7,7,7,0,Current,52,Female,12260,Self-Employed,1.7,Riyadh,Rented,Single,2,637,4,3,0,49.9,2,2,3,0,0,0,0,0,0
LN2024000162,CUS0000162,Consumer Durable,2023-11-13,13400.0,6,20.63,2370.0,2680.0,15,6,6,0,Current,37,Male,4000,Salaried,3.8,Jeddah,Company Provided,Married,4,695,11,6,0,30.4,2,3,4,0,0,0,0,0,0
LN2024000163,CUS0000163,Auto Loan,2024-05-14,36200.0,24,15.4,1762.0,7240.0,9,9,9,0,Current,38,Female,7530,Salaried,2.1,Riyadh,Rented,Single,0,650,7,5,0,60.0,0,1,2,0,0,0,0,0,0
LN2024000164,CUS0000164,Personal Loan,2025-01-09,29800.0,36,23.12,1155.0,5960.0,1,1,1,0,Current,39,Male,6548,Salaried,0.8,Madinah,Family,Single,2,661,6,4,0,41.1,1,1,3,0,0,0,0,0,0
LN2024000165,CUS0000165,Auto Loan,2024-04-15,59600.0,36,16.0,2095.0,11920.0,10,10,10,0,Current,47,Male,14526,Business Owner,0.5,Dammam,Company Provided,Single,1,551,4,2,0,59.9,0,0,1,0,0,0,0,0,0
LN2024000166,CUS0000166,Credit Card,2024-03-05,5300.0,24,26.15,286.0,1060.0,11,11,11,0,Current,49,Male,4000,Salaried,14.1,Riyadh,Family,Married,2,567,9,6,1,52.9,1,1,2,0,0,0,0,0,0
LN2024000167,CUS0000167,Personal Loan,2024-07-04,13000.0,36,22.82,502.0,2600.0,7,7,7,0,Current,53,Male,4000,Government,1.8,Dammam,Owned,Married,0,711,2,1,0,50.0,1,1,2,0,0,0,0,0,0
LN2024000168,CUS0000168,Gold Loan,2024-05-06,8600.0,6,16.46,1503.0,1720.0,9,6,6,0,Current,41,Female,4000,Salaried,4.5,Riyadh,Rented,Single,0,612,12,9,2,57.9,0,1,3,0,0,0,0,0,0
LN2024000169,CUS0000169,Consumer Durable,2024-09-20,16800.0,9,19.36,2020.0,3360.0,5,5,5,0,Current,48,Female,4000,Salaried,5.1,Riyadh,Rented,Single,2,666,9,7,1,41.6,0,0,1,0,0,0,0,0,0
LN2024000170,CUS0000170,Auto Loan,2023-09-23,31200.0,36,13.79,1063.0,6240.0,17,17,17,0,Current,33,Female,8306,Government,0.5,Riyadh,Rented,Married,2,559,9,5,0,48.9,1,2,2,0,0,0,0,0,0
LN2024000171,CUS0000171,Consumer Durable,2025-01-03,5200.0,12,3.28,441.0,5200.0,1,1,0,140,90+ DPD,47,Male,4000,Self-Employed,7.0,Jeddah,Owned,Married,3,765,9,4,0,31.1,1,1,1,0,0,10,3,1,0
LN2024000172,CUS0000172,Personal Loan,2023-10-31,16300.0,24,19.83,828.0,4890.0,16,16,14,35,31-60 DPD,52,Male,4081,Government,16.6,Madinah,Owned,Single,1,644,9,5,1,50.0,2,2,3,30,0,4,3,2,1
LN2024000173,CUS0000173,Credit Card,2024-02-27,5500.0,24,27.26,300.0,1100.0,12,12,12,0,Current,37,Male,4000,Self-Employed,1.7,Jeddah,Owned,Married,3,664,7,4,0,57.3,0,1,2,0,0,0,0,0,0
LN2024000174,CUS0000174,Credit Card,2025-01-08,6600.0,24,31.82,375.0,1320.0,1,1,1,0,Current,39,Male,4000,Salaried,2.3,Makkah,Rented,Married,0,640,6,3,0,41.6,1,3,5,0,0,0,0,0,0
LN2024000175,CUS0000175,Credit Card,2024-03-01,14500.0,12,27.45,1395.0,2900.0,11,11,11,0,Current,40,Female,4000,Salaried,8.8,Other,Rented,Single,0,648,10,5,0,40.4,3,4,6,60,0,0,0,0,0
LN2024000176,CUS0000176,Personal Loan,2023-08-27,25900.0,36,19.08,950.0,5180.0,18,18,18,0,Current,51,Male,7344,Salaried,17.4,Riyadh,Rented,Divorced,0,738,9,6,1,23.5,1,2,3,0,0,0,0,0,0
LN2024000177,CUS0000177,Personal Loan,2024-02-24,28600.0,36,18.68,1044.0,5720.0,12,12,12,0,Current,55,Female,9600,Salaried,0.7,Makkah,Rented,Married,3,615,6,4,0,37.4,1,1,1,30,0,0,0,0,0
LN2024000178,CUS0000178,Personal Loan,2024-05-10,17800.0,24,25.78,957.0,3560.0,9,9,9,0,Current,34,Male,4000,Salaried,6.0,Dammam,Owned,Married,0,711,5,4,0,41.9,2,3,5,0,0,0,0,0,0
LN2024000179,CUS0000179,Auto Loan,2024-04-02,48700.0,36,17.87,1757.0,13636.0,10,10,9,16,1-30 DPD,46,Male,14059,Salaried,0.5,Dammam,Rented,Single,2,636,10,6,0,34.5,0,0,2,30,0,2,1,1,1
LN2024000180,CUS0000180,Auto Loan,2023-11-05,42500.0,36,12.35,1419.0,8500.0,15,15,15,0,Current,30,Female,12688,Business Owner,1.3,Riyadh,Rented,Married,3,707,5,4,0,42.7,0,0,2,0,0,0,0,0,0
LN2024000181,CUS0000181,Auto Loan,2024-06-29,21300.0,24,15.78,1041.0,4260.0,8,8,8,0,Current,40,Male,4300,Salaried,2.3,Dammam,Rented,Married,1,654,7,4,0,53.0,1,1,3,0,0,0,0,0,0
LN2024000182,CUS0000182,Personal Loan,2023-11-03,27800.0,24,21.99,1442.0,5560.0,15,15,15,0,Current,55,Female,5838,Government,5.5,Jeddah,Owned,Divorced,0,772,5,2,0,11.1,1,1,1,30,0,0,0,0,0
LN2024000183,CUS0000183,Personal Loan,2024-07-24,13100.0,48,19.5,395.0,2620.0,7,7,7,0,Current,35,Male,5518,Government,17.7,Riyadh,Owned,Married,0,676,8,4,0,61.0,0,0,0,0,0,0,0,0,0
LN2024000184,CUS0000184,Credit Card,2023-12-24,13000.0,24,26.52,704.0,3342.86,14,14,13,21,1-30 DPD,49,Male,4000,Business Owner,5.4,Riyadh,Owned,Married,1,633,7,3,0,53.8,2,3,3,30,0,1,1,0,0
LN2024000185,CUS0000185,Auto Loan,2023-12-26,36200.0,36,13.82,1234.0,7240.0,14,14,14,0,Current,45,Male,7369,Salaried,1.2,Other,Owned,Married,0,710,3,1,0,43.7,2,2,3,0,0,0,0,0,0
LN2024000186,CUS0000186,Credit Card,2024-12-17,5200.0,18,28.32,358.0,5200.0,2,2,0,34,31-60 DPD,55,Male,4000,Business Owner,4.3,Riyadh,Rented,Married,5,665,9,6,0,24.7,1,1,1,0,0,4,3,2,1
LN2024000187,CUS0000187,Personal Loan,2024-12-26,28400.0,24,25.85,1528.0,5680.0,2,2,2,0,Current,42,Male,6757,Salaried,19.4,Jeddah,Company Provided,Married,0,779,8,5,0,28.4,0,0,0,0,0,0,0,0,0
LN2024000188,CUS0000188,Auto Loan,2024-09-20,24900.0,48,15.06,694.0,4980.0,5,5,5,0,Current,40,Female,5941,Salaried,7.0,Dammam,Rented,Married,0,650,7,4,0,38.5,0,3,3,0,0,0,0,0,0
LN2024000189,CUS0000189,Gold Loan,2023-09-07,16100.0,24,17.12,797.0,3220.0,17,17,17,0,Current,48,Male,4162,Self-Employed,0.5,Jeddah,Family,Married,5,616,5,3,0,46.9,1,1,1,0,0,0,0,0,0
LN2024000190,CUS0000190,Auto Loan,2024-04-29,20000.0,36,15.83,701.0,5600.0,10,10,9,24,1-30 DPD,27,Male,9289,Government,12.4,Madinah,Rented,Married,0,688,8,6,1,48.0,1,1,1,0,0,0,0,0,0
LN2024000191,CUS0000191,Personal Loan,2024-12-19,25100.0,18,22.77,1659.0,5020.0,2,2,2,0,Current,47,Male,5121,Salaried,7.6,Jeddah,Rented,Married,2,730,4,3,0,6.6,2,3,4,0,0,0,0,0,0
LN2024000192,CUS0000192,Consumer Durable,2024-07-23,6500.0,18,3.42,371.0,1300.0,7,7,7,0,Current,35,Male,4000,Government,0.7,Dammam,Owned,Married,2,693,4,2,0,66.4,0,0,1,0,0,0,0,0,0
LN2024000193,CUS0000193,Auto Loan,2024-09-18,24500.0,24,15.19,1190.0,8820.0,5,5,4,12,1-30 DPD,54,Male,6917,Self-Employed,2.7,Jeddah,Owned,Divorced,2,646,3,1,1,41.3,1,2,2,60,0,4,1,0,0
LN2024000194,CUS0000194,Consumer Durable,2024-03-26,2700.0,9,8.19,310.0,540.0,11,9,9,0,Current,37,Female,4000,Salaried,7.4,Dammam,Rented,Married,2,718,6,4,0,40.5,0,1,2,0,0,0,0,0,0
LN2024000195,CUS0000195,Personal Loan,2025-01-04,14100.0,18,24.26,942.0,2820.0,1,1,1,0,Current,50,Female,5109,Salaried,4.5,Makkah,Rented,Married,2,614,7,4,0,90.1,1,2,3,0,0,0,0,0,0
LN2024000196,CUS0000196,Consumer Durable,2023-12-17,2400.0,12,10.15,211.0,640.0,14,12,11,4,1-30 DPD,24,Female,4000,Salaried,5.6,Jeddah,Rented,Single,4,616,5,4,0,51.0,2,2,2,0,0,3,1,0,1
LN2024000197,CUS0000197,Personal Loan,2023-08-16,23100.0,24,18.54,1159.0,4620.0,18,18,18,0,Current,45,Female,6321,Government,5.5,Riyadh,Company Provided,Married,0,678,6,3,0,48.0,1,3,3,0,0,0,0,0,0
LN2024000198,CUS0000198,Consumer Durable,2024-12-28,3600.0,18,16.07,226.0,2160.0,2,2,1,8,1-30 DPD,55,Male,4000,Self-Employed,2.6,Tabuk,Owned,Divorced,2,714,6,3,0,60.2,0,2,2,0,0,1,0,0,0
LN2024000199,CUS0000199,Auto Loan,2024-07-26,25500.0,48,14.22,700.0,5100.0,7,7,7,0,Current,27,Male,5691,Business Owner,2.3,Khobar,Company Provided,Married,5,623,8,4,0,79.9,0,0,2,0,0,0,0,0,0
LN2024000200,CUS0000200,Personal Loan,2023-12-13,24000.0,36,23.08,930.0,4800.0,14,14,14,0,Current,57,Male,9442,Business Owner,5.4,Other,Owned,Single,0,748,5,4,0,29.8,1,4,5,0,0,0,0,0,0
LN2024000201,CUS0000201,Auto Loan,2023-10-02,20900.0,48,12.43,555.0,4180.0,16,16,16,0,Current,23,Male,5705,Salaried,1.1,Makkah,Company Provided,Married,3,850,8,6,0,5.0,1,3,4,0,0,0,0,0,0
LN2024000202,CUS0000202,Personal Loan,2024-08-13,25100.0,24,23.28,1318.0,5020.0,6,6,6,0,Current,53,Male,7213,Salaried,6.1,Riyadh,Company Provided,Married,3,634,5,3,0,55.8,1,1,1,0,0,0,0,0,0
LN2024000203,CUS0000203,Consumer Durable,2024-11-23,10600.0,9,23.63,1297.0,2120.0,3,3,3,0,Current,36,Female,4000,Salaried,0.9,Khobar,Owned,Married,4,683,4,3,0,27.6,1,2,2,0,0,0,0,0,0
LN2024000204,CUS0000204,Gold Loan,2024-08-14,42600.0,12,13.8,3821.0,14200.0,6,6,5,18,1-30 DPD,32,Male,15272,Self-Employed,0.6,Tabuk,Family,Single,4,655,11,5,0,68.7,1,2,3,0,0,1,0,0,0
LN2024000205,CUS0000205,Consumer Durable,2024-10-13,2900.0,12,20.74,270.0,580.0,4,4,4,0,Current,63,Male,4000,Salaried,0.5,Riyadh,Rented,Single,0,664,6,3,0,44.5,1,3,3,30,0,0,0,0,0
LN2024000206,CUS0000206,Auto Loan,2024-06-28,25500.0,60,17.98,647.0,5100.0,8,8,8,0,Current,40,Female,6436,Salaried,3.1,Riyadh,Rented,Divorced,5,574,8,7,0,57.5,3,3,3,0,0,0,0,0,0
LN2024000207,CUS0000207,Personal Loan,2024-08-11,11200.0,24,21.59,579.0,2240.0,6,6,6,0,Current,44,Female,4742,Salaried,2.3,Jeddah,Family,Married,5,654,12,9,1,48.1,3,5,5,0,0,0,0,0,0
LN2024000208,CUS0000208,Consumer Durable,2024-03-18,13500.0,12,23.51,1273.0,2700.0,11,11,11,0,Current,51,Male,6121,Salaried,0.6,Riyadh,Family,Single,3,682,11,7,0,54.5,0,0,1,0,0,0,0,0,0
LN2024000209,CUS0000209,Consumer Durable,2024-11-11,14500.0,9,19.06,1742.0,2900.0,3,3,3,0,Current,42,Male,4000,Business Owner,7.1,Dammam,Rented,Married,1,668,8,6,1,52.2,2,2,3,0,0,0,0,0,0
LN2024000210,CUS0000210,Personal Loan,2024-07-26,50700.0,24,20.77,2600.0,10140.0,7,7,7,0,Current,43,Male,21992,Government,0.5,Makkah,Rented,Married,4,678,4,2,0,47.8,1,2,3,30,0,0,0,0,0
LN2024000211,CUS0000211,Consumer Durable,2024-02-23,3300.0,9,21.1,400.0,953.33,12,9,8,22,1-30 DPD,34,Male,4000,Salaried,6.2,Dammam,Rented,Single,2,695,7,5,1,40.5,1,2,3,0,0,3,0,0,0
LN2024000212,CUS0000212,Auto Loan,2024-02-11,72600.0,36,12.5,2429.0,14520.0,12,12,12,0,Current,43,Male,24223,Salaried,19.7,Makkah,Owned,Married,2,667,5,4,0,37.6,0,2,2,0,0,0,0,0,0
LN2024000213,CUS0000213,Auto Loan,2024-09-04,32900.0,48,14.34,905.0,6580.0,5,5,5,0,Current,40,Male,12216,Business Owner,3.8,Riyadh,Family,Single,1,666,4,2,0,48.1,2,2,3,0,0,0,0,0,0
LN2024000214,CUS0000214,Consumer Durable,2023-10-12,2000.0,9,2.24,224.0,400.0,16,9,9,0,Current,45,Male,4000,Business Owner,0.7,Madinah,Family,Single,0,644,10,8,1,32.7,0,0,0,0,0,0,0,0,0
LN2024000215,CUS0000215,Auto Loan,2024-10-07,20000.0,24,15.81,977.0,8000.0,4,4,3,24,1-30 DPD,62,Male,9388,Business Owner,0.5,Jeddah,Company Provided,Single,2,619,4,2,0,64.2,0,0,0,60,0,4,1,0,1
LN2024000216,CUS0000216,Auto Loan,2024-08-28,44600.0,48,17.04,1288.0,8920.0,6,6,6,0,Current,50,Male,19085,Salaried,1.5,Madinah,Rented,Married,1,659,11,6,0,40.7,1,3,3,0,0,0,0,0,0
LN2024000217,CUS0000217,Personal Loan,2025-01-03,10600.0,18,20.46,689.0,2120.0,1,1,1,0,Current,28,Male,4000,Salaried,0.5,Riyadh,Owned,Married,1,521,4,2,0,71.0,2,3,6,30,0,0,0,0,0
LN2024000218,CUS0000218,Personal Loan,2024-05-07,33800.0,36,24.0,1326.0,9764.44,9,9,8,29,1-30 DPD,51,Male,9088,Salaried,3.1,Dammam,Company Provided,Single,2,702,6,3,0,31.4,1,2,3,0,0,0,0,0,1
LN2024000219,CUS0000219,Credit Card,2024-02-05,13500.0,12,28.88,1309.0,2700.0,12,12,12,0,Current,42,Female,5208,Self-Employed,6.5,Riyadh,Owned,Married,2,710,6,4,0,22.3,2,2,3,0,0,0,0,0,0
